CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Customer_Segment
15215,45,6,615.99,3,4,3,343,10,Loyal
15216,88,1,96.6,2,1,1,211,4,At Risk
15218,11,11,5756.89,5,5,5,555,15,VIP
15219,176,1,305.75,2,1,2,212,5,At Risk
15220,52,7,1758.92,3,5,4,354,12,VIP
15221,366,2,114.1,1,2,1,121,4,At Risk
15222,319,1,585.0,1,1,3,113,5,At Risk
15223,226,3,454.90000000000003,1,3,2,132,6,Regular
15224,358,3,310.48,1,3,2,132,6,Regular
15225,234,1,409.40000000000003,1,1,2,112,4,At Risk
15226,311,1,154.41,1,1,1,111,3,At Risk
15227,37,5,1219.4,3,4,4,344,11,Loyal
15228,66,5,3376.96,3,4,5,345,12,VIP
15230,239,2,429.6,1,2,2,122,5,At Risk
15232,113,2,612.06,2,2,3,223,7,Regular
15234,277,1,197.0,1,1,1,111,3,At Risk
15235,218,12,2247.51,1,5,5,155,11,Loyal
15236,299,1,321.05,1,1,2,112,4,At Risk
15237,2,4,1412.32,5,4,4,544,13,VIP
15238,29,5,1056.54,4,4,4,444,12,VIP
15239,10,3,764.34,5,3,3,533,11,Loyal
15240,45,7,1685.57,3,5,4,354,12,VIP
15241,67,9,1738.59,3,5,4,354,12,VIP
15243,74,1,316.68,2,1,2,212,5,At Risk
15244,65,2,631.57,3,2,3,323,8,Regular
15245,134,3,2515.84,2,3,5,235,10,Loyal
15246,238,2,514.15,1,2,3,123,6,Regular
15247,122,1,356.0,2,1,2,212,5,At Risk
15249,32,15,6657.36,4,5,5,455,14,VIP
15251,9,15,10327.11,5,5,5,555,15,VIP
15252,36,2,740.78,3,2,3,323,8,Regular
15253,16,6,915.3,4,4,4,444,12,VIP
15254,127,1,300.36,2,1,2,212,5,At Risk
15255,67,1,890.85,3,1,3,313,7,Regular
15256,149,1,98.45,2,1,1,211,4,At Risk
15257,281,2,232.14999999999998,1,2,1,121,4,At Risk
15258,169,2,623.16,2,2,3,223,7,Regular
15260,100,8,1780.77,2,5,4,254,11,Loyal
15261,135,1,254.82,2,1,2,212,5,At Risk
15262,324,1,178.95000000000002,1,1,1,111,3,At Risk
15263,107,1,156.51,2,1,1,211,4,At Risk
15264,64,1,393.74,3,1,2,312,6,Regular
15265,151,2,1506.1200000000001,2,2,4,224,8,Regular
15266,338,1,119.3,1,1,1,111,3,At Risk
15267,22,5,1717.36,4,4,4,444,12,VIP
15269,24,1,408.8,4,1,2,412,7,Regular
15270,16,9,2298.2,4,5,5,455,14,VIP
15271,7,16,2472.09,5,5,5,555,15,VIP
15272,57,2,721.94,3,2,3,323,8,Regular
15274,4,2,716.57,5,2,3,523,10,Loyal
15275,31,2,609.19,4,2,3,423,9,Loyal
15276,66,1,128.63,3,1,1,311,5,At Risk
15277,47,1,255.89999999999998,3,1,2,312,6,Regular
15279,355,2,277.40999999999997,1,2,2,122,5,At Risk
15280,172,1,113.12,2,1,1,211,4,At Risk
15281,59,12,2239.9500000000003,3,5,5,355,13,VIP
15286,50,1,240.55,3,1,2,312,6,Regular
15287,22,3,485.24,4,3,3,433,10,Loyal
15288,43,5,2306.52,3,4,5,345,12,VIP
15289,29,4,935.1,4,4,4,444,12,VIP
15290,5,21,7803.7699999999995,5,5,5,555,15,VIP
15291,26,20,4596.51,4,5,5,455,14,VIP
15292,201,1,178.39,1,1,1,111,3,At Risk
15296,44,10,3610.31,3,5,5,355,13,VIP
15297,10,4,635.04,5,4,3,543,12,VIP
15298,2,14,3774.1,5,5,5,555,15,VIP
15299,67,11,3787.09,3,5,5,355,13,VIP
15300,64,1,496.44,3,1,3,313,7,Regular
15301,51,14,5007.72,3,5,5,355,13,VIP
15303,290,1,574.02,1,1,3,113,5,At Risk
15304,61,10,680.3,3,5,3,353,11,Loyal
15306,64,3,1174.35,3,3,4,334,10,Loyal
15307,96,1,205.3,2,1,1,211,4,At Risk
15308,271,2,302.27,1,2,2,122,5,At Risk
15311,1,118,59284.19,5,5,5,555,15,VIP
15312,75,5,921.1,2,4,4,244,10,Loyal
15313,110,1,52.0,2,1,1,211,4,At Risk
15314,199,1,327.97,1,1,2,112,4,At Risk
15315,64,3,551.54,3,3,3,333,9,Loyal
15316,327,1,165.0,1,1,1,111,3,At Risk
15318,4,1,312.62,5,1,2,512,8,Regular
15319,284,1,204.5,1,1,1,111,3,At Risk
15320,44,1,267.13,3,1,2,312,6,Regular
15321,49,4,2663.48,3,4,5,345,12,VIP
15322,64,2,602.97,3,2,3,323,8,Regular
15325,104,1,161.74,2,1,1,211,4,At Risk
15326,334,1,311.71,1,1,2,112,4,At Risk
15327,53,1,208.75,3,1,1,311,5,At Risk
15329,35,5,1005.5,3,4,4,344,11,Loyal
15330,32,2,714.96,4,2,3,423,9,Loyal
15332,366,4,1661.06,1,4,4,144,9,Loyal
15333,208,1,1028.56,1,1,4,114,6,Regular
15334,157,3,350.82,2,3,2,232,7,Regular
15335,54,1,170.22,3,1,1,311,5,At Risk
15339,66,3,557.57,3,3,3,333,9,Loyal
15341,81,1,2020.52,2,1,5,215,8,Regular
15342,116,2,391.76,2,2,2,222,6,Regular
15343,87,1,364.5,2,1,2,212,5,At Risk
15344,1,5,476.58,5,4,3,543,12,VIP
15345,35,2,367.69,3,2,2,322,7,Regular
15346,333,1,252.42000000000002,1,1,2,112,4,At Risk
15347,366,1,201.60000000000002,1,1,1,111,3,At Risk
15348,72,1,158.04,2,1,1,211,4,At Risk
15349,158,2,463.90999999999997,2,2,3,223,7,Regular
15350,373,1,115.65,1,1,1,111,3,At Risk
15351,12,10,1836.69,4,5,4,454,13,VIP
15353,255,2,770.12,1,2,3,123,6,Regular
15355,29,2,277.05,4,2,2,422,8,Regular
15356,31,10,2718.03,4,5,5,455,14,VIP
15358,5,29,8235.65,5,5,5,555,15,VIP
15360,40,1,427.93,3,1,2,312,6,Regular
15361,362,1,418.92,1,1,2,112,4,At Risk
15363,241,2,318.05,1,2,2,122,5,At Risk
15364,96,2,913.19,2,2,4,224,8,Regular
15365,26,9,1330.45,4,5,4,454,13,VIP
15366,75,2,602.51,2,2,3,223,7,Regular
15367,57,5,1867.69,3,4,4,344,11,Loyal
15368,21,1,446.94000000000005,4,1,2,412,7,Regular
15369,144,1,-1592.49,2,1,1,211,4,At Risk
15370,41,8,2360.55,3,5,5,355,13,VIP
15372,137,1,2007.3999999999999,2,1,5,215,8,Regular
15373,8,13,2213.11,5,5,5,555,15,VIP
15374,129,1,168.0,2,1,1,211,4,At Risk
15376,40,3,1221.56,3,3,4,334,10,Loyal
15379,169,8,3631.8900000000003,2,5,5,255,12,VIP
15380,9,6,1682.3600000000001,5,4,4,544,13,VIP
15381,214,2,596.85,1,2,3,123,6,Regular
15382,15,8,5927.86,4,5,5,455,14,VIP
15384,170,3,635.76,2,3,3,233,8,Regular
15385,40,1,316.88,3,1,2,312,6,Regular
15386,186,1,394.14,1,1,2,112,4,At Risk
15388,270,1,140.54,1,1,1,111,3,At Risk
15389,172,1,500.0,2,1,3,213,6,Regular
15392,5,5,1515.73,5,4,4,544,13,VIP
15393,16,2,231.86,4,2,1,421,7,Regular
15394,10,4,2183.54,5,4,5,545,14,VIP
15395,326,1,107.45,1,1,1,111,3,At Risk
15396,113,1,288.18,2,1,2,212,5,At Risk
15397,290,1,94.0,1,1,1,111,3,At Risk
15398,16,3,1339.63,4,3,4,434,11,Loyal
15399,1,3,815.77,5,3,3,533,11,Loyal
15400,92,6,666.7,2,4,3,243,9,Loyal
15402,149,2,626.77,2,2,3,223,7,Regular
15405,189,1,349.1,1,1,2,112,4,At Risk
15406,18,4,426.61,4,4,2,442,10,Loyal
15407,34,4,1046.74,3,4,4,344,11,Loyal
15408,264,1,267.18,1,1,2,112,4,At Risk
15410,84,8,3450.84,2,5,5,255,12,VIP
15411,26,5,1336.43,4,4,4,444,12,VIP
15412,171,1,190.53,2,1,1,211,4,At Risk
15414,10,3,774.9000000000001,5,3,3,533,11,Loyal
15415,313,1,559.61,1,1,3,113,5,At Risk
15416,65,5,3974.37,3,4,5,345,12,VIP
15417,85,1,508.8,2,1,3,213,6,Regular
15419,25,1,135.86,4,1,1,411,6,Regular
15421,59,4,950.36,3,4,4,344,11,Loyal
15422,323,2,97.7,1,2,1,121,4,At Risk
15423,38,1,43.5,3,1,1,311,5,At Risk
15424,254,2,383.34,1,2,2,122,5,At Risk
15426,19,7,1386.58,4,5,4,454,13,VIP
15427,33,3,1430.54,3,3,4,334,10,Loyal
15428,15,1,93.78,4,1,1,411,6,Regular
15429,27,3,364.90000000000003,4,3,2,432,9,Loyal
15432,23,1,171.19,4,1,1,411,6,Regular
15433,79,3,417.87,2,3,2,232,7,Regular
15434,8,6,997.48,5,4,4,544,13,VIP
15435,22,1,149.29,4,1,1,411,6,Regular
15436,12,3,1067.75,4,3,4,434,11,Loyal
15437,262,1,200.16,1,1,1,111,3,At Risk
15438,131,1,156.57999999999998,2,1,1,211,4,At Risk
15440,55,3,383.68,3,3,2,332,8,Regular
15442,249,1,594.0,1,1,3,113,5,At Risk
15443,2,8,3188.84,5,5,5,555,15,VIP
15444,9,2,1411.21,5,2,4,524,11,Loyal
15445,264,1,113.5,1,1,1,111,3,At Risk
15447,331,1,155.17,1,1,1,111,3,At Risk
15448,313,1,494.64,1,1,3,113,5,At Risk
15449,26,5,971.22,4,4,4,444,12,VIP
15450,30,1,429.84,4,1,2,412,7,Regular
15452,30,3,528.48,4,3,3,433,10,Loyal
15453,2,7,1371.77,5,5,4,554,14,VIP
15454,362,1,179.1,1,1,1,111,3,At Risk
15456,283,3,434.59000000000003,1,3,2,132,6,Regular
15457,262,1,237.07,1,1,2,112,4,At Risk
15458,25,1,161.64,4,1,1,411,6,Regular
15460,354,1,214.26,1,1,1,111,3,At Risk
15462,94,3,234.6,2,3,2,232,7,Regular
15463,29,1,126.14,4,1,1,411,6,Regular
15464,338,1,1044.65,1,1,4,114,6,Regular
15465,20,24,6945.0199999999995,4,5,5,455,14,VIP
15466,85,1,334.53,2,1,2,212,5,At Risk
15467,9,4,511.88,5,4,3,543,12,VIP
15468,35,5,438.46,3,4,2,342,9,Loyal
15469,43,4,504.5,3,4,3,343,10,Loyal
15471,2,1,454.48,5,1,2,512,8,Regular
15472,113,1,371.56,2,1,2,212,5,At Risk
15473,14,10,1465.2,4,5,4,454,13,VIP
15475,77,1,454.10999999999996,2,1,2,212,5,At Risk
15478,40,2,1399.92,3,3,4,334,10,Loyal
15480,116,1,905.5,2,1,4,214,7,Regular
15482,16,16,6393.52,4,5,5,455,14,VIP
15483,161,4,225.26,2,4,1,241,7,Regular
15484,1,5,3559.21,5,4,5,545,14,VIP
15485,30,3,2564.5,4,3,5,435,12,VIP
15488,93,1,91.32000000000001,2,1,1,211,4,At Risk
15489,23,4,1090.03,4,4,4,444,12,VIP
15491,95,7,3090.85,2,5,5,255,12,VIP
15492,28,2,659.4599999999999,4,3,3,433,10,Loyal
15493,33,7,1918.86,3,5,4,354,12,VIP
15494,21,2,1280.58,4,3,4,434,11,Loyal
15497,18,3,1259.7,4,3,4,434,11,Loyal
15498,1,35,12396.46,5,5,5,555,15,VIP
15500,8,4,1131.56,5,4,4,544,13,VIP
15502,16,23,5541.46,4,5,5,455,14,VIP
15503,363,1,141.04,1,1,1,111,3,At Risk
15504,81,1,52.83,2,1,1,211,4,At Risk
15505,53,7,3497.14,3,5,5,355,13,VIP
15506,23,3,972.08,4,3,4,434,11,Loyal
15507,172,1,475.86,2,1,3,213,6,Regular
15508,189,6,1000.27,1,4,4,144,9,Loyal
15510,331,1,250.0,1,1,2,112,4,At Risk
15511,12,5,900.53,4,4,3,443,11,Loyal
15512,156,2,121.0,2,3,1,231,6,Regular
15513,31,22,14520.08,4,5,5,455,14,VIP
15514,12,13,2907.45,4,5,5,455,14,VIP
15516,45,3,62.43,3,3,1,331,7,Regular
15517,233,1,267.03,1,1,2,112,4,At Risk
15518,64,13,1890.99,3,5,4,354,12,VIP
15520,2,1,343.5,5,1,2,512,8,Regular
15521,36,13,2574.65,3,5,5,355,13,VIP
15522,33,2,397.99,3,3,2,332,8,Regular
15523,84,1,412.01000000000005,2,1,2,212,5,At Risk
15524,25,1,440.0,4,1,2,412,7,Regular
15525,2,4,719.47,5,4,3,543,12,VIP
15526,33,2,148.44,3,3,1,331,7,Regular
15527,19,10,2347.57,4,5,5,455,14,VIP
15528,254,1,229.33,1,1,1,111,3,At Risk
15529,23,12,3935.15,4,5,5,455,14,VIP
15530,22,4,1497.31,4,4,4,444,12,VIP
15531,8,2,1972.39,5,3,4,534,12,VIP
15532,25,6,1500.88,4,4,4,444,12,VIP
15533,19,5,746.92,4,4,3,443,11,Loyal
15535,173,7,426.4,2,5,2,252,9,Loyal
15537,163,1,110.92,2,1,1,211,4,At Risk
15539,7,1,538.46,5,1,3,513,9,Loyal
15540,11,1,213.3,5,1,1,511,7,Regular
15541,114,1,85.13000000000001,2,1,1,211,4,At Risk
15543,288,1,127.86,1,1,1,111,3,At Risk
15544,9,11,3542.51,5,5,5,555,15,VIP
15545,54,2,288.96999999999997,3,3,2,332,8,Regular
15547,7,14,4910.6,5,5,5,555,15,VIP
15549,77,4,1643.96,2,4,4,244,10,Loyal
15550,4,4,575.63,5,4,3,543,12,VIP
15551,37,1,436.06,3,1,2,312,6,Regular
15552,217,1,90.12,1,1,1,111,3,At Risk
15553,60,1,428.93,3,1,2,312,6,Regular
15554,278,1,217.2,1,1,1,111,3,At Risk
15555,12,20,4747.89,4,5,5,455,14,VIP
15556,24,1,279.77,4,1,2,412,7,Regular
15557,29,1,468.91,4,1,3,413,8,Regular
15561,12,5,722.74,4,4,3,443,11,Loyal
15562,352,1,134.55,1,1,1,111,3,At Risk
15563,9,7,1319.69,5,5,4,554,14,VIP
15565,50,2,173.16,3,3,1,331,7,Regular
15567,19,1,186.01,4,1,1,411,6,Regular
15568,3,3,758.29,5,3,3,533,11,Loyal
15569,104,5,1375.71,2,4,4,244,10,Loyal
15570,7,13,4093.27,5,5,5,555,15,VIP
15571,12,4,650.4300000000001,4,4,3,443,11,Loyal
15572,5,7,2533.42,5,5,5,555,15,VIP
15573,32,2,591.1899999999999,4,3,3,433,10,Loyal
15574,178,4,675.64,2,4,3,243,9,Loyal
15576,38,1,921.37,3,1,4,314,8,Regular
15577,151,3,258.88,2,3,2,232,7,Regular
15578,162,1,127.1,2,1,1,211,4,At Risk
15579,69,2,327.6,3,3,2,332,8,Regular
15581,121,14,3425.77,2,5,5,255,12,VIP
15582,25,3,682.9100000000001,4,3,3,433,10,Loyal
15584,24,5,718.36,4,4,3,443,11,Loyal
15585,177,1,455.3,2,1,2,212,5,At Risk
15587,50,4,913.6800000000001,3,4,4,344,11,Loyal
15589,253,4,456.58,1,4,2,142,7,Regular
15590,289,1,-30.19,1,1,1,111,3,At Risk
15592,47,1,388.58,3,1,2,312,6,Regular
15593,71,1,199.8,3,1,1,311,5,At Risk
15594,16,6,1767.53,4,4,4,444,12,VIP
15596,101,9,1343.34,2,5,4,254,11,Loyal
15597,30,2,315.71999999999997,4,3,2,432,9,Loyal
15598,35,3,235.68,3,3,2,332,8,Regular
15599,27,2,761.74,4,3,3,433,10,Loyal
15601,11,17,6745.36,5,5,5,555,15,VIP
15602,8,15,1083.63,5,5,4,554,14,VIP
15603,79,1,48.480000000000004,2,1,1,211,4,At Risk
15604,52,1,216.39,3,1,1,311,5,At Risk
15605,36,5,1198.23,3,4,4,344,11,Loyal
15606,57,11,2422.64,3,5,5,355,13,VIP
15607,337,1,104.76,1,1,1,111,3,At Risk
15608,28,4,1093.68,4,4,4,444,12,VIP
15609,183,2,270.03000000000003,1,3,2,132,6,Regular
15610,52,1,112.46000000000001,3,1,1,311,5,At Risk
15611,10,15,1568.39,5,5,4,554,14,VIP
15612,36,2,195.15,3,3,1,331,7,Regular
15615,10,27,10360.04,5,5,5,555,15,VIP
15618,33,5,747.031,3,4,3,343,10,Loyal
15619,11,1,336.40000000000003,5,1,2,512,8,Regular
15620,50,6,1524.4,3,4,4,344,11,Loyal
15621,4,6,1158.77,5,4,4,544,13,VIP
15622,3,16,3224.53,5,5,5,555,15,VIP
15623,141,1,301.03,2,1,2,212,5,At Risk
15624,117,4,588.13,2,4,3,243,9,Loyal
15625,100,8,1504.56,2,5,4,254,11,Loyal
15626,75,2,675.8,2,3,3,233,8,Regular
15628,5,10,2865.64,5,5,5,555,15,VIP
15630,45,3,1180.4,3,3,4,334,10,Loyal
15632,16,10,3147.31,4,5,5,455,14,VIP
15634,17,1,243.55,4,1,2,412,7,Regular
15636,90,2,724.76,2,3,3,233,8,Regular
15637,53,1,223.36,3,1,1,311,5,At Risk
15638,301,1,-94.0,1,1,1,111,3,At Risk
15639,134,1,425.32,2,1,2,212,5,At Risk
15640,4,17,12336.74,5,5,5,555,15,VIP
15641,105,4,1887.2,2,4,4,244,10,Loyal
15643,179,6,647.4,1,4,3,143,8,Regular
15644,166,4,803.54,2,4,3,243,9,Loyal
15645,19,1,612.01,4,1,3,413,8,Regular
15646,158,4,425.14000000000004,2,4,2,242,8,Regular
15648,204,4,582.0500000000001,1,4,3,143,8,Regular
15649,336,2,816.0,1,3,3,133,7,Regular
15651,37,3,646.3,3,3,3,333,9,Loyal
15652,91,1,337.74,2,1,2,212,5,At Risk
15653,93,2,877.4399999999999,2,3,3,233,8,Regular
15654,9,2,922.53,5,3,4,534,12,VIP
15655,233,2,511.32,1,3,3,133,7,Regular
15656,45,4,748.5,3,4,3,343,10,Loyal
15657,23,1,30.0,4,1,1,411,6,Regular
15658,190,8,958.9,1,5,4,154,10,Loyal
15659,44,1,306.45,3,1,2,312,6,Regular
15660,25,12,1552.01,4,5,4,454,13,VIP
15661,317,2,309.8,1,3,2,132,6,Regular
15663,106,1,138.14,2,1,1,211,4,At Risk
15664,51,2,358.63,3,3,2,332,8,Regular
15665,168,2,2222.21,2,3,5,235,10,Loyal
15667,40,1,301.32,3,1,2,312,6,Regular
15668,218,1,76.32000000000001,1,1,1,111,3,At Risk
15669,40,5,677.69,3,4,3,343,10,Loyal
15670,297,1,173.05,1,1,1,111,3,At Risk
15671,19,10,2635.4900000000002,4,5,5,455,14,VIP
15673,88,4,2726.23,2,4,5,245,11,Loyal
15674,73,8,1744.02,2,5,4,254,11,Loyal
15675,81,3,323.69,2,3,2,232,7,Regular
15676,9,5,3324.09,5,4,5,545,14,VIP
15677,49,1,657.23,3,1,3,313,7,Regular
15678,53,1,352.7,3,1,2,312,6,Regular
15679,24,4,781.28,4,4,3,443,11,Loyal
15680,9,3,1333.68,5,3,4,534,12,VIP
15681,18,6,946.36,4,4,4,444,12,VIP
15683,117,1,193.75,2,1,1,211,4,At Risk
15687,9,11,2981.5,5,5,5,555,15,VIP
15689,120,2,254.1,2,3,2,232,7,Regular
15690,4,2,239.76,5,3,2,532,10,Loyal
15691,252,1,136.8,1,1,1,111,3,At Risk
15692,28,1,191.04,4,1,1,411,6,Regular
15694,1,15,6423.6,5,5,5,555,15,VIP
15695,267,2,409.98,1,3,2,132,6,Regular
15696,33,12,2619.11,3,5,5,355,13,VIP
15699,18,1,309.65,4,1,2,412,7,Regular
15700,172,3,664.03,2,3,3,233,8,Regular
15701,2,4,1529.0,5,4,4,544,13,VIP
15703,265,1,211.5,1,1,1,111,3,At Risk
15704,140,4,2293.62,2,4,5,245,11,Loyal
15705,201,1,143.1,1,1,1,111,3,At Risk
15706,60,7,1001.8100000000001,3,5,4,354,12,VIP
15707,35,4,916.98,3,4,4,344,11,Loyal
15708,41,11,3200.73,3,5,5,355,13,VIP
15709,284,1,133.25,1,1,1,111,3,At Risk
15712,9,5,1072.3600000000001,5,4,4,544,13,VIP
15713,143,3,346.75,2,3,2,232,7,Regular
15714,12,2,330.03000000000003,4,3,2,432,9,Loyal
15716,146,4,1101.1100000000001,2,4,4,244,10,Loyal
15717,234,1,150.3,1,1,1,111,3,At Risk
15719,33,14,5028.42,3,5,5,355,13,VIP
15720,24,1,598.73,4,1,3,413,8,Regular
15721,12,1,471.40000000000003,4,1,3,413,8,Regular
15722,36,6,2169.86,3,4,5,345,12,VIP
15723,365,1,190.7,1,1,1,111,3,At Risk
15724,201,3,212.3,1,3,1,131,5,At Risk
15725,15,1,415.25,4,1,2,412,7,Regular
15727,17,7,5159.06,4,5,5,455,14,VIP
15728,49,1,-134.8,3,1,1,311,5,At Risk
15729,198,2,62.0,1,3,1,131,5,At Risk
15730,66,4,1108.38,3,4,4,344,11,Loyal
15732,212,2,294.12,1,3,2,132,6,Regular
15733,283,1,162.3,1,1,1,111,3,At Risk
15734,115,2,1339.45,2,3,4,234,9,Loyal
15737,15,12,1121.21,4,5,4,454,13,VIP
15738,19,19,4788.77,4,5,5,455,14,VIP
15739,66,1,449.12,3,1,2,312,6,Regular
15740,49,1,154.88,3,1,1,311,5,At Risk
15743,16,4,775.96,4,4,3,443,11,Loyal
15744,78,1,34.8,2,1,1,211,4,At Risk
15745,9,6,1071.24,5,4,4,544,13,VIP
15746,134,2,182.96,2,3,1,231,6,Regular
15747,13,3,946.64,4,3,4,434,11,Loyal
15748,40,1,144.36,3,1,1,311,5,At Risk
15749,235,4,21535.9,1,4,5,145,10,Loyal
15750,3,9,2448.8,5,5,5,555,15,VIP
15752,40,8,2618.15,3,5,5,355,13,VIP
15753,305,1,79.2,1,1,1,111,3,At Risk
15754,51,4,455.67,3,4,2,342,9,Loyal
15755,1,8,2318.88,5,5,5,555,15,VIP
15756,61,4,528.01,3,4,3,343,10,Loyal
15757,66,2,714.42,3,3,3,333,9,Loyal
15758,25,1,205.25,4,1,1,411,6,Regular
15759,218,3,253.04,1,3,2,132,6,Regular
15762,65,2,583.75,3,3,3,333,9,Loyal
15763,32,3,1048.67,4,3,4,434,11,Loyal
15764,81,10,3245.47,2,5,5,255,12,VIP
15766,64,1,315.06,3,1,2,312,6,Regular
15768,116,4,581.8299999999999,2,4,3,243,9,Loyal
15769,7,29,51823.72,5,5,5,555,15,VIP
15773,6,1,635.6800000000001,5,1,3,513,9,Loyal
15774,69,1,270.8,3,1,2,312,6,Regular
15775,245,1,104.9,1,1,1,111,3,At Risk
15776,133,1,241.62,2,1,2,212,5,At Risk
15777,241,5,1021.61,1,4,4,144,9,Loyal
15780,184,3,475.28000000000003,1,3,3,133,7,Regular
15781,25,4,333.56,4,4,2,442,10,Loyal
15782,10,4,2593.94,5,4,5,545,14,VIP
15783,11,1,246.3,5,1,2,512,8,Regular
15785,30,8,2303.75,4,5,5,455,14,VIP
15786,44,5,4821.0,3,4,5,345,12,VIP
15787,26,3,933.26,4,3,4,434,11,Loyal
15789,358,1,351.3,1,1,2,112,4,At Risk
15790,10,1,218.75,5,1,1,511,7,Regular
15791,44,3,1604.44,3,3,4,334,10,Loyal
15793,9,4,948.96,5,4,4,544,13,VIP
15795,150,1,610.01,2,1,3,213,6,Regular
15796,1,10,2663.6600000000003,5,5,5,555,15,VIP
15797,113,4,2207.4,2,4,5,245,11,Loyal
15799,76,3,884.14,2,3,3,233,8,Regular
15800,107,2,696.89,2,3,3,233,8,Regular
15801,46,4,1042.19,3,4,4,344,11,Loyal
15802,143,3,-451.42,2,3,1,231,6,Regular
15803,51,1,415.82000000000005,3,1,2,312,6,Regular
15804,1,19,3848.55,5,5,5,555,15,VIP
15805,23,20,5411.87,4,5,5,455,14,VIP
15806,46,3,784.58,3,3,3,333,9,Loyal
15807,50,3,903.9,3,3,4,334,10,Loyal
15808,306,5,3641.07,1,4,5,145,10,Loyal
15809,36,6,399.21,3,4,2,342,9,Loyal
15810,79,7,1145.43,2,5,4,254,11,Loyal
15811,17,9,2171.32,4,5,5,455,14,VIP
15812,107,5,1801.14,2,4,4,244,10,Loyal
15813,208,2,1303.9099999999999,1,3,4,134,8,Regular
15814,3,6,1842.73,5,4,4,544,13,VIP
15815,64,5,2100.6,3,4,5,345,12,VIP
15819,49,4,1905.45,3,4,4,344,11,Loyal
15820,320,1,206.98,1,1,1,111,3,At Risk
15821,44,2,570.96,3,3,3,333,9,Loyal
15822,3,2,885.47,5,3,3,533,11,Loyal
15823,337,2,-840.76,1,3,1,131,5,At Risk
15825,172,1,532.94,2,1,3,213,6,Regular
15826,51,4,1649.3600000000001,3,4,4,344,11,Loyal
15827,73,20,1641.48,2,5,4,254,11,Loyal
15829,99,2,636.14,2,3,3,233,8,Regular
15830,29,2,547.7,4,3,3,433,10,Loyal
15831,58,4,740.64,3,4,3,343,10,Loyal
15832,254,1,836.79,1,1,3,113,5,At Risk
15834,70,6,2076.3,3,4,5,345,12,VIP
15835,44,4,954.09,3,4,4,344,11,Loyal
15836,45,2,117.47,3,3,1,331,7,Regular
15837,65,1,391.98,3,1,2,312,6,Regular
15838,11,21,33350.76,5,5,5,555,15,VIP
15839,25,5,1020.74,4,4,4,444,12,VIP
15840,59,3,345.66,3,3,2,332,8,Regular
15841,64,6,1209.1,3,4,4,344,11,Loyal
15843,304,1,118.95000000000002,1,1,1,111,3,At Risk
15844,46,1,130.73999999999998,3,1,1,311,5,At Risk
15845,18,10,3650.87,4,5,5,455,14,VIP
15847,38,2,389.27,3,3,2,332,8,Regular
15850,19,2,234.88,4,3,2,432,9,Loyal
15852,187,2,160.71,1,3,1,131,5,At Risk
15853,52,1,110.8,3,1,1,311,5,At Risk
15854,4,12,2969.12,5,5,5,555,15,VIP
15855,137,5,712.24,2,4,3,243,9,Loyal
15856,4,31,15929.74,5,5,5,555,15,VIP
15857,19,1,297.0,4,1,2,412,7,Regular
15858,16,5,1427.57,4,4,4,444,12,VIP
15860,41,8,965.16,3,5,4,354,12,VIP
15861,12,9,2981.92,4,5,5,455,14,VIP
15862,8,4,832.88,5,4,3,543,12,VIP
15863,26,2,68.84,4,3,1,431,8,Regular
15864,22,8,1769.7800000000002,4,5,4,454,13,VIP
15865,41,3,895.13,3,3,3,333,9,Loyal
15866,101,1,211.89,2,1,1,211,4,At Risk
15867,5,16,3795.29,5,5,5,555,15,VIP
15869,277,2,149.64,1,3,1,131,5,At Risk
15870,33,1,351.44,3,1,2,312,6,Regular
15872,15,2,316.25,4,3,2,432,9,Loyal
15874,63,9,4330.67,3,5,5,355,13,VIP
15877,2,3,437.83,5,3,2,532,10,Loyal
15880,369,2,299.03,1,3,2,132,6,Regular
15881,312,8,438.24,1,5,2,152,8,Regular
15882,199,5,495.36,1,4,3,143,8,Regular
15883,2,2,396.48,5,3,2,532,10,Loyal
15885,93,3,379.35,2,3,2,232,7,Regular
15886,60,1,181.09,3,1,1,311,5,At Risk
15888,80,2,141.27,2,3,1,231,6,Regular
15889,157,2,420.07,2,3,2,232,7,Regular
15891,227,1,511.68,1,1,3,113,5,At Risk
15894,253,2,258.25,1,3,2,132,6,Regular
15895,150,1,179.17,2,1,1,211,4,At Risk
15897,194,2,208.59,1,3,1,131,5,At Risk
15898,1,6,1379.63,5,4,4,544,13,VIP
15899,369,1,56.25,1,1,1,111,3,At Risk
15900,24,1,337.28,4,1,2,412,7,Regular
15901,17,3,351.73,4,3,2,432,9,Loyal
15903,10,8,5126.34,5,5,5,555,15,VIP
15904,8,1,164.68,5,1,1,511,7,Regular
15906,20,8,1521.79,4,5,4,454,13,VIP
15907,4,3,882.72,5,3,3,533,11,Loyal
15909,174,1,191.94,2,1,1,211,4,At Risk
15910,1,8,1228.88,5,5,4,554,14,VIP
15912,178,2,264.62,2,3,2,232,7,Regular
15916,16,10,1466.01,4,5,4,454,13,VIP
15917,248,1,123.1,1,1,1,111,3,At Risk
15918,191,2,334.23,1,3,2,132,6,Regular
15919,20,2,525.69,4,3,3,433,10,Loyal
15920,154,4,167.5,2,4,1,241,7,Regular
15921,173,1,323.03000000000003,2,1,2,212,5,At Risk
15922,372,2,363.6,1,3,2,132,6,Regular
